B0;B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;B12;B13;B14;B15;B16;B17;B18;B19;B20;B21;B22;B23;B24;B25;B26;B27;B28;B29;B30;B31;B32;B33;B34;B35;B36;B37;B38;B39;B40;B41;B42;B43;B44;B45;B46;B47;B48;B49;_res;hour
6.198794294633762e-05;7.906908678145729e-06;1.2195399974705608e-05;1.8667606548892953e-05;3.010089428674001e-05;1.742225763737846e-05;2.1345996919110156e-05;9.78931167723416e-06;2.272666553591484e-05;6.628925515770257e-05;9.430751702614296e-06;2.0937362584709764e-05;1.463483397063895e-05;6.666434756950472e-05;1.4960128280874912e-05;1.770027093290099e-05;1.9210951969144895e-05;2.212587057403441e-05;1.1875241574411099e-05;2.1967563233627186e-05;1.1750432389861974e-05;1.6834763486232157e-05;1.5348117125262796e-05;5.336614806451033e-05;1.1959822970898314e-05;2.1198347236458106e-05;1.5095913049788503e-05;1.1782970458515784e-05;1.5037112317572486e-05;1.901424455969177e-05;2.1862361430482828e-05;7.515042064587814e-05;1.9347927594342116e-05;1.7807838206178834e-05;8.932607453241778e-06;1.9604842368894596e-05;3.4440692225749366e-05;1.028495896959714e-05;1.117944354493708e-05;2.9856836642027047e-05;3.351885927599506e-05;1.7027672326131713e-05;1.2551156240346814e-05;1.9283981365083555e-05;6.68323333945861e-05;5.441118983239437e-05;2.507682995927276e-05;1.1455521139964891e-05;1.5810996257269938e-05;7.299555114158447e-06;0.001191063457399948;5905
5.837429604812062e-05;8.434035923355444e-06;1.2638869064694903e-05;1.952391877590639e-05;3.0907168240849116e-05;1.805008674142813e-05;2.2755638225089126e-05;1.0549646564786328e-05;2.4241776571642495e-05;6.23542765410353e-05;1.0170418502819338e-05;2.1691862137311916e-05;1.5306156629842572e-05;6.277808515513898e-05;1.5957470166266573e-05;1.85122099665203e-05;2.0092188298004752e-05;2.3600928612303366e-05;1.2307068540753322e-05;2.3418251371696904e-05;1.2541326877641144e-05;1.744142162988016e-05;1.636167202976128e-05;4.966016556003044e-05;1.2757144502291533e-05;2.2170748485836918e-05;1.5788386125466872e-05;1.2328478350113732e-05;1.603958647207732e-05;1.970567163458965e-05;2.244796039737076e-05;7.068943677192191e-05;2.023544720876148e-05;1.899502741992409e-05;9.346154094595562e-06;2.0311323174980886e-05;3.536321076751051e-05;1.0970622900903616e-05;1.1692262056172726e-05;3.0932758683181174e-05;3.4726746096751634e-05;1.781599048937855e-05;1.3380006180747075e-05;2.0557451832589074e-05;6.219119913107318e-05;5.123923706189605e-05;2.5980499507354657e-05;1.2212017819019175e-05;1.6385941575716118e-05;7.637497480554669e-06;0.001199569744395658;5906
6.198794294633762e-05;1.2274534424169082e-05;1.884743632454503e-05;2.877209082765152e-05;4.6495131353625196e-05;2.6996651474135987e-05;3.3227259355218636e-05;1.5206697751043355e-05;3.528044268908684e-05;6.780270847180538e-05;1.4608419304049596e-05;3.2443480761892604e-05;2.255644134924168e-05;6.666434756950472e-05;2.322381818840581e-05;2.728115152960886e-05;2.9609540649691212e-05;3.4137057457081656e-05;1.8352646069544427e-05;3.41947918259291e-05;1.8190573218920938e-05;2.608630017686424e-05;2.389093703460718e-05;5.5342672066899595e-05;1.8452298297957396e-05;3.2672681979128085e-05;2.3267095342793284e-05;1.8219963579371624e-05;2.3343326740612526e-05;2.938565068316001e-05;3.3769540423870796e-05;7.686618367432285e-05;2.9820659044490597e-05;2.7644548834353807e-05;1.3812457821216451e-05;3.0378674661710544e-05;5.3198569241559286e-05;1.5966174400422224e-05;1.72307019775177e-05;4.62646477696275e-05;5.193913329253288e-05;2.6329826652444405e-05;1.9537177166577588e-05;3.0017518162630063e-05;6.930760500179299e-05;5.441118983239437e-05;3.885779056752175e-05;1.7831707434851008e-05;2.4435176033962634e-05;1.1287275037633894e-05;0.001607720646474317;5907
0.00010479576004829272;2.1612217053598323e-05;2.982329630178008e-05;4.675464759493372e-05;6.987707602278931e-05;4.1593678143290905e-05;5.678840689801003e-05;2.8037348978486184e-05;6.21195524648339e-05;0.00011139016391796598;2.77375050076891e-05;4.9985595359892676e-05;3.665421719251773e-05;0.00011270161001660662;4.089101730105809e-05;4.43318712356144e-05;4.811550355574822e-05;6.089882472281851e-05;2.9040363486514416e-05;5.844200784795156e-05;3.2878613706248404e-05;4.019110201668037e-05;4.0831783295510454e-05;8.89435801075172e-05;3.2917988938948686e-05;5.309310821608314e-05;3.780902993203909e-05;3.0330238772846177e-05;4.110144033469813e-05;4.64984707868826e-05;5.0751910463620846e-05;0.0001262801588935304;4.845857094729722e-05;4.867475776355548e-05;2.29931932592705e-05;4.680435340321683e-05;7.995160695263245e-05;2.8112221183565513e-05;2.7999890713466265e-05;7.127983522646096e-05;8.002250187512333e-05;4.383048987652422e-05;3.339081188469624e-05;5.1302667405222286e-05;0.00011138722232431016;9.198663034445146e-05;5.986810756042595e-05;3.0476009070472632e-05;3.8665072665505574e-05;1.878959557163007e-05;0.0026372116266428257;5908
0.00015594276229997936;4.954996104971323e-05;7.01789834908059e-05;0.0001094367026123174;0.0001666299505158822;9.8255254783774e-05;0.00013129801878546997;6.377308869343807e-05;0.00014242043735839964;0.00016436102991156394;6.268676131737737e-05;0.00011807917998223705;8.579503584622283e-05;0.0001677071703430141;9.37501372268161e-05;0.00010376580849654798;0.00011262200282828979;0.00013949834590486454;6.833661742365659e-05;0.0001351212380030653;7.513497633902127e-05;9.494199948091288e-05;9.440539967614473e-05;0.00012995645315709459;7.540383625461602e-05;0.00012427287967061218;8.849805907169589e-05;7.047961959445551e-05;9.423257052345423e-05;0.0001094183346025899;0.00012102378649017279;0.0001863318648890951;0.0001134250067227946;0.00011159578609205402;5.343022606290916e-05;0.00011056424615250466;0.00019065383196396971;6.445240954280874e-05;6.553820573591554e-05;0.000168381799440621;0.00018903428744840455;0.00010185070669149155;7.720145159156718e-05;0.00011861467783051393;0.00016274910817385319;0.00013688196186535084;0.00014142428427481755;7.046226210619912e-05;9.09850966441079e-05;4.366215373839219e-05;0.005514215768701575;5909
0.00016872951286290102;6.12973682286726e-05;8.403739255297138e-05;0.00013221460785087488;0.00019646208681791918;0.00011677621335323937;0.00016110186354045396;8.002524691486565e-05;0.00017618576901175885;0.00018161439769233582;7.914434762193956e-05;0.00014033691678400054;0.00010365221858103918;0.00018145856042461599;0.00011597661352983027;0.0001253633867908217;0.00013606288917596203;0.00017300323563125954;8.183121012185103e-05;0.0001657929300651108;9.355151941159339e-05;0.00011283841471852903;0.00011583484622839845;0.00014650984167710474;9.351442532483348e-05;0.00015013875290408862;0.0001069178428847406;8.575384055919819e-05;0.00011657342310956194;0.00013102543069314873;0.00014269094826502632;0.00020589156341336477;0.00013703302846634967;0.00013805314571266257;6.500953202081517e-05;0.00013140542993205024;0.00022478701800913203;7.973292001192449e-05;7.917917813478373e-05;0.00020012149965466776;0.0002246669486607236;0.00012392361526240302;9.472570747431557e-05;0.0001455394820006306;0.00018347950788421088;0.00014810579474557568;0.0001680825359432336;8.645676332048973e-05;0.00010895213784555102;5.312453999748647e-05;0.006554686401819017;5910
0.00015427492527003307;5.723095805134051e-05;8.74742780003884e-05;0.00013392723230490174;0.00021581266171653772;0.00012493799170588518;0.00015445641166941028;7.090122826423964e-05;0.00016449776959328834;0.0001743498217846424;6.832672066894082e-05;0.00015014541096782858;0.00010499486389944641;0.000165913510767153;0.00010828283327109459;0.0001269872648580603;0.00013782536183368173;0.0001595169907099433;8.517786911100325e-05;0.000158953971699925;8.507764989967371e-05;0.00012072497058595313;0.00011105665882147703;0.0001472510381780007;8.622462846638117e-05;0.00015208355540284623;0.00010830278903609733;8.455372319768269e-05;0.00010884005106052466;0.00013638399052360732;0.0001567453234703367;0.00019765590087683017;0.0001388080676951884;0.00012889482892091347;6.409972940983684e-05;0.00014058968041117209;0.00024692746301139943;7.444351254184597e-05;8.020481515725502e-05;0.00021410848618967147;0.00024036947733055918;0.00012218931530325996;9.081827204100006e-05;0.00013953597836810462;0.0001844077347369135;0.0001354179836635824;0.00017983024006829837;8.289042183351955e-05;0.00011340796406350891;5.238106679141478e-05;0.0065282133932046005;5911
0.0001417661475454358;4.593537422541804e-05;6.851597440334605e-05;0.00010549766636805558;0.00016743622446999132;9.731351112769949e-05;0.00012324292560844728;5.7500325871132685e-05;0.00013203110454198145;0.00015739914466669105;5.57523850654551e-05;0.00011694743065333381;8.270695161388618e-05;0.00015246106394819464;8.691122144127329e-05;0.00010003088894189917;0.00010856831571553445;0.00012833004932939955;6.671726629987327e-05;0.00012683159149980976;6.85818505831367e-05;9.403201226544087e-05;8.861365736472482e-05;0.00013094471515828922;6.936697323121021e-05;0.00011979983392346966;8.531268292357538e-05;6.698836908822861e-05;8.735846203542111e-05;0.00010682548307172285;0.00012160938545706073;0.00017843935495824944;0.00010934241649646553;0.0001034550600549437;5.0783527558244924e-05;0.00010950452494337521;0.00019157635050573085;5.975071401385005e-05;6.317924058423157e-05;0.0001667679163788898;0.00018722245721726968;9.680547044671177e-05;7.24651662178514e-05;0.0001113377037304824;0.00016398674397745662;0.00012443814715031897;0.0001400687799526947;6.613942394017464e-05;8.882905169993474e-05;4.149932259345635e-05;0.00528692036085947;5912
0.00013870844632386757;4.525763919586269e-05;6.685296531588619e-05;0.00010309999213241795;0.00016232982276063364;9.464523743548837e-05;0.00012102777498476606;5.702511656641257e-05;0.000130083104638903;0.00015437223803848544;5.538255166535258e-05;0.00011374080755477466;8.082724816811603e-05;0.00014917268805911594;8.562892473148401e-05;9.775745964776509e-05;0.00010610085399472685;0.00012664426871423503;6.509791517608993e-05;0.0001245519387114145;6.779095609535753e-05;9.145371515493684e-05;8.702092822908435e-05;0.00012872112565560128;6.845574862390368e-05;0.00011707711042520898;8.337375831167595e-05;6.567915014839352e-05;8.606956669391489e-05;0.00010423263154085579;0.00011790059200010382;0.00017500782890136004;0.00010685736157609132;0.00010192867392298551;4.979101561899583e-05;0.00010650198151750848;0.00018573373307457697;5.886914610217029e-05;6.174334875277176e-05;0.00016219524770398475;0.00018208893822905422;9.491350685491935e-05;7.116268774007957e-05;0.00010933653585297374;0.00016120206341934887;0.00012175418711374344;0.0001362281843733466;6.495064344451792e-05;8.667300675576156e-05;4.068826091410541e-05;0.0051737086285631294;5913
0.00013009128833581167;3.8856808361173296e-05;6.042266351104143e-05;9.213919562664594e-05;0.00015050447143370006;8.664041635885502e-05;0.00010532034328957179;4.771101419389852e-05;0.00011168532777649578;0.00014408075550258642;4.567442491266139e-05;0.0001041209382590972;7.223431813030968e-05;0.00013990544691716686;7.351834469458528e-05;8.73646400174379e-05;9.482102898532067e-05;0.00010810068194742525;5.883642416412772e-05;0.00010838712803006618;5.7509327754228306e-05;8.371882382342478e-05;7.572703072181549e-05;0.00011982676764484958;5.8432277943531755e-05;0.00010463037443316018;7.451010294299278e-05;5.793293808770259e-05;7.389666624635622e-05;9.42069389548365e-05;0.00010931180715241413;0.00016334064030793606;9.549711051152346e-05;8.751280489893598e-05;4.3918653311772074e-05;9.749435123990826e-05;0.00017220346112874685;5.054322693630594e-05;5.517927180895549e-05;0.00014847724167926964;0.00016668838126440784;8.371938893681425e-05;6.19269312613338e-05;9.514643635791225e-05;0.00015006334118691786;0.00011419029973793975;0.00012470639763530235;5.652110902077016e-05;7.833629963829197e-05;3.588947931127903e-05;0.004651473542327613;5914
0.00012480980440764838;3.644708381164317e-05;5.432496352368862e-05;8.357607335651157e-05;0.00013249768645859665;7.722297979810991e-05;9.766800477140024e-05;4.5620093253130065e-05;0.00010475910589888363;0.00013711887025771356;4.4287549662276935e-05;9.28034449700649e-05;6.552109153827346e-05;0.00013422552492694;6.89590675042234e-05;7.924524968124479e-05;8.60086656967221e-05;0.00010177900464055829;5.289880337692217e-05;0.00010051196385197344;5.4458734729937216e-05;7.461895166870469e-05;7.022487552596657e-05;0.00011290893363648713;5.501518566613224e-05;9.490636193937207e-05;6.758537218620907e-05;5.313246864164061e-05;6.931392725433413e-05;8.469981667499061e-05;9.62334302252503e-05;0.0001554481303770904;8.662191436732984e-05;8.20856542075291e-05;4.027944286785876e-05;8.689713914861389e-05;0.00015160054702941463;4.7408763250333484e-05;5.0051086696599036e-05;0.0001323384110619577;0.00014857007895305917;7.678218910024207e-05;5.742746015630382e-05;8.823331096288231e-05;0.00014139989056169373;0.00010955436876567297;0.00011115135441407385;5.2414412763046903e-05;7.0430801509657e-05;3.291558648699225e-05;0.0042749936322159015;5915
0.0001242538587309996;3.3284320340384876e-05;4.91142017163144e-05;7.586926331339062e-05;0.00011932854520814791;6.968903054951384e-05;8.921015693552639e-05;4.2008502537257266e-05;9.566843968451771e-05;0.0001362107982692519;4.086659071132862e-05;8.374945033883906e-05;5.947918760544087e-05;0.00013362763840165295;6.297501619187344e-05;7.1937798378671e-05;7.807753873698339e-05;9.313937898784008e-05;4.782483652240106e-05;9.18078350235551e-05;4.9939337656913386e-05;6.733905394492863e-05;6.414354609897564e-05;0.00011192067163529248;5.0345159553686235e-05;8.615475069496276e-05;6.135311450510373e-05;4.833199919557862e-05;6.329908232730513e-05;7.657554854494049e-05;8.666864709941407e-05;0.00015441867256002357;7.863423783755556e-05;7.496251892505757e-05;3.664023242394544e-05;7.841936947557838e-05;0.0001365327441806493;4.329477966249463e-05;4.543572009547823e-05;0.00011942734656810819;0.00013407543710398023;6.98449892636699e-05;5.245436051390224e-05;8.059248815784919e-05;0.0001401622547580903;0.00010906637603175013;0.00010030731983709104;4.787543268872119e-05;6.367519401791438e-05;2.994169366270548e-05;0.003959954467205557;5916
0.00011313494519802424;2.997094908478095e-05;4.53447144514054e-05;6.953255283349117e-05;0.00011126580566705683;6.466639771711644e-05;8.075230909965255e-05;3.735145135100024e-05;8.6144884602801e-05;0.0001241031717564295;3.6058756509995835e-05;7.771345391802183e-05;5.451139992733406e-05;0.0001216699078959122;5.670601005512585e-05;6.592944952988807e-05;7.155638990342043e-05;8.365686302753962e-05;4.4154307308492175e-05;8.310370619513679e-05;4.4742031022935976e-05;6.248578879574458e-05;5.8062216671984724e-05;0.00010203805162334613;4.521952113758696e-05;7.895898144955953e-05;5.6228813745083765e-05;4.407703764111459e-05;5.699781621327475e-05;7.069841840830848e-05;8.081265743053473e-05;0.00014069256833246593;7.206659269085227e-05;6.75001867243731e-05;3.341456862138591e-05;7.276752302688805e-05;0.00012730755876303785;3.898489209428249e-05;4.164086311233444e-05;0.00011081997023887516;0.0001244123425379276;6.369610759034455e-05;4.748126087150068e-05;7.295166535281608e-05;0.00012778589672205582;9.930652135329375e-05;9.307796345243582e-05;4.333645261439547e-05;5.878815881112185e-05;2.7305743204814928e-05;0.0036209855962873023;5917
0.00011146710816807794;2.8615479025670255e-05;4.345997081895089e-05;6.662109126164548e-05;0.00010696567791180826;6.199812402490531e-05;7.712751716999235e-05;3.5545655993063844e-05;8.224888479664417e-05;0.0001225897184423267;3.4209589509483225e-05;7.450683081946266e-05;5.2228902886041745e-05;0.00011987624832005107;5.414141663554729e-05;6.316885681558242e-05;6.85601863852969e-05;7.965313406652386e-05;4.231904270153773e-05;7.93733652686718e-05;4.259531741324965e-05;5.990749168524055e-05;5.5455932631845765e-05;0.00010104978962215149;4.305536269523393e-05;7.565281720167158e-05;5.38744052877773e-05;4.211320923136196e-05;5.442002553026233e-05;6.775985333999249e-05;7.768946294046575e-05;0.0001389768053040212;6.904902600182643e-05;6.444741446045673e-05;3.192580071251228e-05;6.97649796010213e-05;0.00012238745987364508;3.722175627092298e-05;3.9897280174133244e-05;0.00010624730156397011;0.00011927882354971213;6.085816220265594e-05;4.534993245332858e-05;6.96770270078019e-05;0.00012654826091845238;9.784254315152529e-05;8.923736787308773e-05;4.139117543968446e-05;5.634464120772559e-05;2.6089150685788524e-05;0.0034907853770528084;5918
