h0
0.028662268980815184
0.022604029848086196
0.017999426075362757
0.016973330527123548
0.01644318116053329
0.017135795655594754
0.022702364004792454
0.03503688757425125
0.051180790866548115
0.06059521752164283
0.06322031196588813
0.06626439542566445
0.07122813264027161
0.07088610079085855
0.06560598411554429
0.06148022493199915
0.06187356155882418
0.07716666062570603
0.08953111198198847
0.08983466524834256
0.07351974603133918
0.05732881335974803
0.05237362694137619
0.04442566184064
0.03341651168765684
0.02407049140244473
0.019269219316308775
0.017580437059831748
0.0165586169097102
0.016511587530415907
0.01751203068994913
0.02137271519019915
0.03785009953567375
0.05921426392963757
0.07446460901534278
0.08669652302997766
0.0883724790921017
0.07397293823181149
0.058196719177633686
0.0498511420519548
0.04561849791546808
0.05374175433902846
0.06687150195837266
0.07537099341628742
0.06845767466002577
0.057948746086809215
0.04906446879830474
0.0361869696679027
0.024929846424095063
0.01844834287771741
0.0169091995553586
0.01646455815112161
0.01672963283441674
0.02002596478313519
0.03851706164202923
0.0553364778369169
0.05707656487080588
0.05268145560584795
0.049684401525365934
0.05058651052819291
0.05588372879597781
0.05536640562374054
0.04931671728724688
0.04481472306934737
0.04498146359593624
0.055011547579974486
0.07105284131744742
0.07998414798524618
0.07192929793156841
0.06027028726470042
0.04988106983877845
0.03693516433849379
0.024929846424095063
0.01844834287771741
0.0169091995553586
0.01646455815112161
0.01672963283441674
0.02002596478313519
0.03851706164202923
0.0553364778369169
0.05707656487080588
0.05268145560584795
0.049684401525365934
0.05058651052819291
0.05588372879597781
0.05536640562374054
0.04931671728724688
0.04481472306934737
0.04498146359593624
0.055011547579974486
0.07105284131744742
0.07998414798524618
0.07192929793156841
0.06027028726470042
0.04988106983877845
0.03693516433849379
0.024929846424095063
0.01844834287771741
0.0169091995553586
0.01646455815112161
0.01672963283441674
0.02002596478313519
0.03851706164202923
0.0553364778369169
0.05707656487080588
0.05268145560584795
0.049684401525365934
0.05058651052819291
0.05588372879597781
0.05536640562374054
0.04931671728724688
0.04481472306934737
0.04498146359593624
0.055011547579974486
